Veh_value,Severity_sum,Severity_mean,Severity_min,Severity_max,Severity_count,Pure_Premium_sum,Pure_Premium_mean,Pure_Premium_min,Pure_Premium_max,Pure_Premium_count,claims_Frequency_sum,claims_Frequency_mean,claims_Frequency_min,claims_Frequency_max,claims_Frequency_count,Pure_Premium_sum,Pure_Premium_mean,Pure_Premium_min,Pure_Premium_max,Pure_Premium_count,Pure_Premium_sum,Pure_Premium_mean,Pure_Premium_min,Pure_Premium_max,Pure_Premium_count,Exposure_sum,Exposure_mean,Exposure_min,Exposure_max,Exposure_count,Claims_cost_sum,Claims_cost_mean,Claims_cost_min,Claims_cost_max,Claims_cost_count,Number_of_recorded_claims_sum,Number_of_recorded_claims_mean,Number_of_recorded_claims_min,Number_of_recorded_claims_max,Number_of_recorded_claims_count
52990.00000000001,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,2.0479123880000003,0.40958247760000005,0.17522245,0.536618754,5,0.0,0.0,0.0,0.0,5,0,0.0,0,0,5
53000.0,7539.0,1077.0,0.0,7539.0,7,12077.0,1725.2857142857142,0.0,12077.0,7,1.6019736828404174,0.22885338326291677,0.0,1.6019736828404174,7,12077.0,1725.2857142857142,0.0,12077.0,7,12077.0,1725.2857142857142,0.0,12077.0,7,2.247775498,0.32111078542857147,0.002737851,0.62696783,7,7539.419998,1077.0599997142858,0.0,7539.419998,7,1,0.14285714285714285,0,1,7
53099.99999999999,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,7,2.959616701,0.42280238585714286,0.030116359,0.654346338,7,0.0,0.0,0.0,0.0,7,0,0.0,0,0,7
53200.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,2.535249829,0.63381245725,0.229979466,0.914442163,4,0.0,0.0,0.0,0.0,4,0,0.0,0,0,4
53300.0,1115.0,185.83333333333334,0.0,1115.0,6,2431.0,405.1666666666667,0.0,2431.0,6,2.180597014186574,0.3634328356977623,0.0,2.180597014186574,6,2431.0,405.1666666666667,0.0,2431.0,6,2431.0,405.1666666666667,0.0,2431.0,6,3.427789186,0.5712981976666667,0.090349076,0.917180014,6,2230.74,371.78999999999996,0.0,2230.74,6,2,0.3333333333333333,0,2,6
53400.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,1.483915127,0.49463837566666663,0.117727584,0.711841205,3,0.0,0.0,0.0,0.0,3,0,0.0,0,0,3
53500.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.9938398350000001,0.49691991750000003,0.046543463,0.947296372,2,0.0,0.0,0.0,0.0,2,0,0.0,0,0,2
53540.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.618754278,0.618754278,0.618754278,0.618754278,1,0.0,0.0,0.0,0.0,1,0,0.0,0,0,1
53600.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,3.520876113,0.88021902825,0.774811773,0.944558522,4,0.0,0.0,0.0,0.0,4,0,0.0,0,0,4
53700.0,511.0,63.875,0.0,511.0,8,3246.0,405.75,0.0,3246.0,8,6.352173903363318,0.7940217379204147,0.0,6.352173903363318,8,3246.0,405.75,0.0,3246.0,8,3246.0,405.75,0.0,3246.0,8,2.880219028,0.3600273785,0.13963039,0.810403833,8,1022.96,127.87,0.0,1022.96,8,2,0.25,0,2,8
53900.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.9117043119999999,0.15195071866666665,0.024640657,0.342231348,6,0.0,0.0,0.0,0.0,6,0,0.0,0,0,6
53990.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,1.689253936,0.844626968,0.788501027,0.900752909,2,0.0,0.0,0.0,0.0,2,0,0.0,0,0,2
54000.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9,2.321697468,0.2579663853333333,0.016427105,0.577686516,9,0.0,0.0,0.0,0.0,9,0,0.0,0,0,9
54100.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,1.4045174550000001,0.280903491,0.030116359,0.610540726,5,0.0,0.0,0.0,0.0,5,0,0.0,0,0,5
54200.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,1.475701575,0.36892539375,0.109514032,0.714579055,4,0.0,0.0,0.0,0.0,4,0,0.0,0,0,4
54300.0,535.0,31.470588235294116,0.0,535.0,17,651.0,38.294117647058826,0.0,651.0,17,1.217500000206975,0.07161764707099852,0.0,1.217500000206975,17,651.0,38.294117647058826,0.0,651.0,17,651.0,38.294117647058826,0.0,651.0,17,7.370294319,0.43354672464705885,0.043805613,0.821355236,17,535.2699995,31.48647055882353,0.0,535.2699995,17,1,0.058823529411764705,0,1,17
54400.00000000001,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,3.520876112,0.7041752224,0.008213552,0.999315537,5,0.0,0.0,0.0,0.0,5,0,0.0,0,0,5
54500.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,2.855578371,0.5711156742,0.17522245,0.892539357,5,0.0,0.0,0.0,0.0,5,0,0.0,0,0,5
54600.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,1.426420261,0.2852840522,0.197125257,0.366872006,5,0.0,0.0,0.0,0.0,5,0,0.0,0,0,5
54700.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,16,7.195071867999999,0.44969199174999996,0.005475702,0.977412731,16,0.0,0.0,0.0,0.0,16,0,0.0,0,0,16
54800.00000000001,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.372347707,0.372347707,0.372347707,0.372347707,1,0.0,0.0,0.0,0.0,1,0,0.0,0,0,1
54890.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.607802875,0.3039014375,0.298425736,0.309377139,2,0.0,0.0,0.0,0.0,2,0,0.0,0,0,2
54900.0,1498.0,374.5,0.0,1498.0,4,2510.0,627.5,0.0,2510.0,4,1.6754587144588629,0.4188646786147157,0.0,1.6754587144588629,4,2510.0,627.5,0.0,2510.0,4,2510.0,627.5,0.0,2510.0,4,1.593429159,0.39835728975,0.158795346,0.632443532,4,1497.649998,374.4124995,0.0,1497.649998,4,1,0.25,0,1,4
54960.00000000001,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.131416838,0.131416838,0.131416838,0.131416838,1,0.0,0.0,0.0,0.0,1,0,0.0,0,0,1
54990.0,2536.0,87.44827586206897,0.0,1578.0,29,4087.0,140.93103448275863,0.0,2825.0,29,4.418683137518579,0.1523683840523648,0.0,1.7904411751080096,29,4087.0,140.93103448275863,0.0,2825.0,29,4087.0,140.93103448275863,0.0,2825.0,29,16.919917866,0.5834454436551724,0.041067762,0.865160849,29,2535.1299983,87.41827580344827,0.0,1577.619999,29,3,0.10344827586206896,0,1,29
55000.0,903.0,451.5,0.0,903.0,2,1050.0,525.0,0.0,1050.0,2,1.163216560725342,0.581608280362671,0.0,1.163216560725342,2,1050.0,525.0,0.0,1050.0,2,1050.0,525.0,0.0,1050.0,2,0.950034223,0.4750171115,0.090349076,0.859685147,2,902.7099991,451.35499955,0.0,902.7099991,2,1,0.5,0,1,2
55100.0,2427.0,110.31818181818181,0.0,2427.0,22,5472.0,248.72727272727272,0.0,5472.0,22,2.254629627166238,0.10248316487119263,0.0,2.254629627166238,22,5472.0,248.72727272727272,0.0,5472.0,22,5472.0,248.72727272727272,0.0,5472.0,22,10.647501713,0.48397735059090913,0.030116359,0.919917865,22,2427.169998,110.325909,0.0,2427.169998,22,1,0.045454545454545456,0,1,22
55300.0,1957.0,279.57142857142856,0.0,1957.0,7,6270.0,895.7142857142857,0.0,6270.0,7,3.203947365680835,0.45770676652583353,0.0,3.203947365680835,7,6270.0,895.7142857142857,0.0,6270.0,7,6270.0,895.7142857142857,0.0,6270.0,7,1.681040384,0.2401486262857143,0.019164956,0.62696783,7,3913.369995,559.0528564285714,0.0,3913.369995,7,2,0.2857142857142857,0,2,7
55400.0,6464.0,1077.3333333333333,0.0,6464.0,6,11985.0,1997.5,0.0,11985.0,6,1.8540609139291064,0.30901015232151774,0.0,1.8540609139291064,6,11985.0,1997.5,0.0,11985.0,6,11985.0,1997.5,0.0,11985.0,6,2.592744695,0.4321241158333333,0.249144422,0.599589322,6,6464.409988,1077.4016646666666,0.0,6464.409988,6,1,0.16666666666666666,0,1,6
55500.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,1.2265571519999998,0.6132785759999999,0.41889117,0.807665982,2,0.0,0.0,0.0,0.0,2,0,0.0,0,0,2
55530.0,1028.0,31.151515151515152,0.0,1028.0,33,2430.0,73.63636363636364,0.0,2430.0,33,2.3640776705283604,0.07163871728873819,0.0,2.3640776705283604,33,2430.0,73.63636363636364,0.0,2430.0,33,2430.0,73.63636363636364,0.0,2430.0,33,12.610540726,0.3821375977575758,0.005475702,0.845995893,33,2056.4,62.31515151515152,0.0,2056.4,33,2,0.06060606060606061,0,2,33
55599.99999999999,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,2.559890486,0.6399726215,0.136892539,0.873374401,4,0.0,0.0,0.0,0.0,4,0,0.0,0,0,4
55700.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.9281314169999999,0.23203285424999998,0.010951403,0.544832307,4,0.0,0.0,0.0,0.0,4,0,0.0,0,0,4
55800.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9,4.8268309380000005,0.5363145486666667,0.076659822,0.711841205,9,0.0,0.0,0.0,0.0,9,0,0.0,0,0,9
55900.0,1905.0,119.0625,0.0,1168.0,16,2105.0,131.5625,0.0,1273.0,16,3.348563699334777,0.20928523120842357,0.0,1.1744372987568656,16,2105.0,131.5625,0.0,1273.0,16,2105.0,131.5625,0.0,1273.0,16,10.19028063,0.636892539375,0.021902806,0.999315537,16,1905.0499971000002,119.06562481875001,0.0,1168.169998,16,3,0.1875,0,1,16
56000.0,1511.0,251.83333333333334,0.0,1102.0,6,2489.0,414.8333333333333,0.0,1610.0,6,3.6095294104358375,0.6015882350726396,0.0,2.1485294108989748,6,2489.0,414.8333333333333,0.0,1610.0,6,2489.0,414.8333333333333,0.0,1610.0,6,2.5434633819999997,0.42391056366666663,0.030116359,0.955509925,6,1510.5999998000002,251.76666663333336,0.0,1101.65,6,2,0.3333333333333333,0,1,6
56100.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,1.2238193019999999,0.30595482549999997,0.134154689,0.561259411,4,0.0,0.0,0.0,0.0,4,0,0.0,0,0,4
56180.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,1.108829569,0.5544147845,0.462696783,0.646132786,2,0.0,0.0,0.0,0.0,2,0,0.0,0,0,2
56200.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,1.993155373,0.3986310746,0.136892539,0.643394935,5,0.0,0.0,0.0,0.0,5,0,0.0,0,0,5
56300.0,2418.0,201.5,0.0,2418.0,12,7422.0,618.5,0.0,7422.0,12,3.069327727971524,0.25577731066429366,0.0,3.069327727971524,12,7422.0,618.5,0.0,7422.0,12,7422.0,618.5,0.0,7422.0,12,3.05817933,0.2548482775,0.002737851,0.999315537,12,2417.879997,201.48999975,0.0,2417.879997,12,1,0.08333333333333333,0,1,12
56330.0,606.0,19.548387096774192,0.0,369.0,31,1080.0,34.83870967741935,0.0,674.0,31,3.5410387328142523,0.11422705589723395,0.0,1.8262500014221923,31,1080.0,34.83870967741935,0.0,674.0,31,1080.0,34.83870967741935,0.0,674.0,31,13.338809036,0.43028416245161294,0.041067762,0.673511294,31,606.1700001,19.553870970967743,0.0,369.1499996,31,2,0.06451612903225806,0,1,31
56400.0,829.0,118.42857142857143,0.0,829.0,7,2870.0,410.0,0.0,2870.0,7,3.46208530856552,0.49458361550936,0.0,3.46208530856552,7,2870.0,410.0,0.0,2870.0,7,2870.0,410.0,0.0,2870.0,7,2.505133469,0.35787620985714286,0.161533196,0.76659822,7,1657.939999,236.84857128571429,0.0,1657.939999,7,2,0.2857142857142857,0,2,7
56500.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9,2.477754964,0.2753061071111111,0.005475702,0.788501027,9,0.0,0.0,0.0,0.0,9,0,0.0,0,0,9
56600.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.002737851,0.002737851,0.002737851,0.002737851,1,0.0,0.0,0.0,0.0,1,0,0.0,0,0,1
56700.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,18,7.060917183,0.39227317683333335,0.010951403,0.700889802,18,0.0,0.0,0.0,0.0,18,0,0.0,0,0,18
56900.00000000001,200.0,33.333333333333336,0.0,200.0,6,256.0,42.666666666666664,0.0,256.0,6,1.2815789479147783,0.21359649131912972,0.0,1.2815789479147783,6,256.0,42.666666666666664,0.0,256.0,6,256.0,42.666666666666664,0.0,256.0,6,3.720739219,0.6201232031666667,0.046543463,0.895277207,6,200.0,33.333333333333336,0.0,200.0,6,1,0.16666666666666666,0,1,6
56990.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,19,9.62902122,0.5067905905263158,0.043805613,0.999315537,19,0.0,0.0,0.0,0.0,19,0,0.0,0,0,19
57000.0,502.0,33.46666666666667,0.0,502.0,15,764.0,50.93333333333333,0.0,764.0,15,1.521874999795498,0.10145833331969986,0.0,1.521874999795498,15,764.0,50.93333333333333,0.0,764.0,15,764.0,50.93333333333333,0.0,764.0,15,8.372347708,0.5581565138666666,0.112251882,0.876112252,15,502.5,33.5,0.0,502.5,15,1,0.06666666666666667,0,1,15
57100.0,354.0,118.0,0.0,354.0,3,368.0,122.66666666666667,0.0,368.0,3,1.0405982909051337,0.3468660969683779,0.0,1.0405982909051337,3,368.0,122.66666666666667,0.0,368.0,3,368.0,122.66666666666667,0.0,368.0,3,2.1519507190000002,0.7173169063333334,0.260095825,0.960985626,3,353.77,117.92333333333333,0.0,353.77,3,1,0.3333333333333333,0,1,3
57200.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,15,6.622861057,0.44152407046666664,0.076659822,0.777549624,15,0.0,0.0,0.0,0.0,15,0,0.0,0,0,15
57300.00000000001,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,1.190965092,0.297741273,0.021902806,0.41889117,4,0.0,0.0,0.0,0.0,4,0,0.0,0,0,4
57400.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,3.0663928819999997,0.5110654803333333,0.019164956,0.878850103,6,0.0,0.0,0.0,0.0,6,0,0.0,0,0,6
57500.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.391512663,0.130504221,0.079397673,0.177960301,3,0.0,0.0,0.0,0.0,3,0,0.0,0,0,3
57600.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,1.451060918,0.3627652295,0.098562628,0.454483231,4,0.0,0.0,0.0,0.0,4,0,0.0,0,0,4
57699.99999999999,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.394250513,0.394250513,0.394250513,0.394250513,1,0.0,0.0,0.0,0.0,1,0,0.0,0,0,1
57800.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.821355236,0.410677618,0.265571526,0.55578371,2,0.0,0.0,0.0,0.0,2,0,0.0,0,0,2
57900.0,22340.0,2792.5,0.0,22340.0,8,41420.0,5177.5,0.0,41420.0,8,1.8540609139291064,0.2317576142411383,0.0,1.8540609139291064,8,41420.0,5177.5,0.0,41420.0,8,41420.0,5177.5,0.0,41420.0,8,4.55852156,0.569815195,0.407939767,0.922655715,8,22339.54999,2792.44374875,0.0,22339.54999,8,1,0.125,0,1,8
58000.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,1.14715948,0.57357974,0.27652293,0.87063655,2,0.0,0.0,0.0,0.0,2,0,0.0,0,0,2
58050.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.632443532,0.316221766,0.301163587,0.331279945,2,0.0,0.0,0.0,0.0,2,0,0.0,0,0,2
58099.99999999999,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,1.245722107,0.4152407023333333,0.084873374,0.804928131,3,0.0,0.0,0.0,0.0,3,0,0.0,0,0,3
58130.0,200.0,100.0,0.0,200.0,2,200.0,100.0,0.0,200.0,2,1.0006849318104818,0.5003424659052409,0.0,1.0006849318104818,2,200.0,100.0,0.0,200.0,2,200.0,100.0,0.0,200.0,2,1.007529089,0.5037645445,0.008213552,0.999315537,2,200.0,100.0,0.0,200.0,2,1,0.5,0,1,2
58200.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,7,2.6529774120000003,0.3789967731428572,0.325804244,0.432580424,7,0.0,0.0,0.0,0.0,7,0,0.0,0,0,7
58240.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,1.18275154,0.59137577,0.432580424,0.750171116,2,0.0,0.0,0.0,0.0,2,0,0.0,0,0,2
58300.0,369.0,61.5,0.0,369.0,6,443.0,73.83333333333333,0.0,443.0,6,1.2014802635738675,0.20024671059564458,0.0,1.2014802635738675,6,443.0,73.83333333333333,0.0,443.0,6,443.0,73.83333333333333,0.0,443.0,6,2.127310061,0.3545516768333334,0.125941136,0.832306639,6,369.1499996,61.52499993333333,0.0,369.1499996,6,1,0.16666666666666666,0,1,6
58500.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,1.092402464,0.3641341546666667,0.221765914,0.525667351,3,0.0,0.0,0.0,0.0,3,0,0.0,0,0,3
58600.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.999315537,0.999315537,0.999315537,0.999315537,1,0.0,0.0,0.0,0.0,1,0,0.0,0,0,1
58700.0,220.0,36.666666666666664,0.0,220.0,6,357.0,59.5,0.0,357.0,6,1.6233333336093,0.27055555560155004,0.0,1.6233333336093,6,357.0,59.5,0.0,357.0,6,357.0,59.5,0.0,357.0,6,1.6180698150000001,0.2696783025,0.038329911,0.616016427,6,219.8299928,36.638332133333336,0.0,219.8299928,6,1,0.16666666666666666,0,1,6
58800.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.76386037,0.76386037,0.76386037,0.76386037,1,0.0,0.0,0.0,0.0,1,0,0.0,0,0,1
58900.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.865160849,0.865160849,0.865160849,0.865160849,1,0.0,0.0,0.0,0.0,1,0,0.0,0,0,1
58990.0,1132.0,70.75,0.0,1132.0,16,3040.0,190.0,0.0,3040.0,16,2.6856617650662744,0.16785386031664215,0.0,2.6856617650662744,16,3040.0,190.0,0.0,3040.0,16,3040.0,190.0,0.0,3040.0,16,5.10882957,0.319301848125,0.005475702,0.862422998,16,1131.82,70.73875,0.0,1131.82,16,1,0.0625,0,1,16
59000.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.881587954,0.440793977,0.158795346,0.722792608,2,0.0,0.0,0.0,0.0,2,0,0.0,0,0,2
59100.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,2.069815195,0.51745379875,0.257357974,0.725530459,4,0.0,0.0,0.0,0.0,4,0,0.0,0,0,4
59200.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9,2.833675565,0.31485284055555557,0.002737851,0.533880904,9,0.0,0.0,0.0,0.0,9,0,0.0,0,0,9
59240.00000000001,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.355920602,0.355920602,0.355920602,0.355920602,1,0.0,0.0,0.0,0.0,1,0,0.0,0,0,1
59300.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.9774127320000001,0.24435318300000003,0.082135524,0.506502396,4,0.0,0.0,0.0,0.0,4,0,0.0,0,0,4
59320.00000000001,354.0,177.0,0.0,354.0,2,593.0,296.5,0.0,593.0,2,1.6754587144588629,0.8377293572294314,0.0,1.6754587144588629,2,593.0,296.5,0.0,593.0,2,593.0,296.5,0.0,593.0,2,0.928131417,0.4640657085,0.331279945,0.596851472,2,353.77,176.885,0.0,353.77,2,1,0.5,0,1,2
59400.00000000001,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,2.33264887,0.5831622175,0.227241615,0.985626283,4,0.0,0.0,0.0,0.0,4,0,0.0,0,0,4
59500.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,1.399041753,0.6995208765,0.506502396,0.892539357,2,0.0,0.0,0.0,0.0,2,0,0.0,0,0,2
59600.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.736481862,0.368240931,0.323066393,0.413415469,2,0.0,0.0,0.0,0.0,2,0,0.0,0,0,2
59700.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,1.1006160170000001,0.5503080085000001,0.262833676,0.837782341,2,0.0,0.0,0.0,0.0,2,0,0.0,0,0,2
59730.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.706365503,0.3531827515,0.008213552,0.698151951,2,0.0,0.0,0.0,0.0,2,0,0.0,0,0,2
